# Residuals   
# Time        	p             	Ux            	Uy            
25            	N/A	N/A
28.4099       	1.452820e-02	1.734136e-03	1.297194e-03
28.4199       	1.422206e-02	1.722007e-03	1.272398e-03
28.4299       	1.452530e-02	1.718342e-03	1.264034e-03
28.4399       	1.447259e-02	1.718370e-03	1.280640e-03
28.4499       	1.484829e-02	1.713145e-03	1.285874e-03
28.4599       	1.491116e-02	1.710723e-03	1.297362e-03
28.47         	1.488951e-02	1.722663e-03	1.300575e-03
28.48         	1.443839e-02	1.713625e-03	1.312439e-03
28.49         	1.411428e-02	1.707947e-03	1.303835e-03
28.5          	1.519644e-02	1.706482e-03	1.292815e-03
28.5102       	1.624030e-02	1.728020e-03	1.320757e-03
28.5202       	1.813466e-02	1.688914e-03	1.338906e-03
28.5302       	1.685446e-02	1.684353e-03	1.359773e-03
28.5402       	1.595708e-02	1.674702e-03	1.369163e-03
28.55         	1.641058e-02	1.648970e-03	1.340453e-03
28.5598       	1.605230e-02	1.655633e-03	1.356371e-03
28.5695       	1.561501e-02	1.651926e-03	1.320700e-03
28.5793       	1.457171e-02	1.660875e-03	1.319197e-03
28.5889       	1.632295e-02	1.630393e-03	1.264301e-03
28.5984       	1.558066e-02	1.637010e-03	1.273411e-03
28.608        	1.617716e-02	1.619435e-03	1.259313e-03
28.6176       	1.444061e-02	1.612583e-03	1.308823e-03
28.6271       	1.516555e-02	1.615102e-03	1.279094e-03
28.6367       	1.510258e-02	1.628733e-03	1.247978e-03
28.6462       	1.437416e-02	1.628566e-03	1.239072e-03
28.6558       	1.379386e-02	1.627375e-03	1.234784e-03
28.6654       	1.323777e-02	1.625019e-03	1.231704e-03
28.6749       	1.362621e-02	1.605420e-03	1.234727e-03
28.6845       	1.413817e-02	1.607512e-03	1.237295e-03
28.6941       	1.391982e-02	1.620925e-03	1.240402e-03
28.7036       	1.504078e-02	1.628602e-03	1.264244e-03
28.7132       	1.585169e-02	1.642758e-03	1.284732e-03
28.7227       	1.580777e-02	1.650198e-03	1.287784e-03
28.7323       	1.654677e-02	1.641082e-03	1.271443e-03
28.7419       	1.669713e-02	1.632811e-03	1.255756e-03
28.7514       	1.653767e-02	1.653646e-03	1.277534e-03
28.761        	1.551221e-02	1.674972e-03	1.268735e-03
28.7702       	1.942568e-02	1.624657e-03	1.233385e-03
28.7794       	1.900150e-02	1.644592e-03	1.272037e-03
28.7886       	1.747544e-02	1.605859e-03	1.251892e-03
28.7978       	1.638854e-02	1.597977e-03	1.268956e-03
28.8069       	1.629233e-02	1.613333e-03	1.313890e-03
28.8161       	1.597601e-02	1.604164e-03	1.251717e-03
28.8253       	1.570317e-02	1.589173e-03	1.270397e-03
28.8345       	1.591419e-02	1.585766e-03	1.260512e-03
28.8437       	1.629102e-02	1.584572e-03	1.242428e-03
28.8529       	1.708970e-02	1.584637e-03	1.239934e-03
28.8621       	1.645207e-02	1.592055e-03	1.274752e-03
28.8713       	1.756148e-02	1.587693e-03	1.339646e-03
28.8805       	1.521387e-02	1.582868e-03	1.278872e-03
28.8897       	1.409562e-02	1.567534e-03	1.259320e-03
28.8989       	1.388971e-02	1.558245e-03	1.282485e-03
28.9081       	1.377402e-02	1.558091e-03	1.331594e-03
28.9173       	1.452673e-02	1.570737e-03	1.299603e-03
28.9265       	1.479045e-02	1.565094e-03	1.268572e-03
28.9356       	1.692777e-02	1.612013e-03	1.294122e-03
28.9448       	1.823081e-02	1.591514e-03	1.347340e-03
28.954        	1.613315e-02	1.573474e-03	1.313661e-03
28.9632       	1.432458e-02	1.578882e-03	1.255534e-03
28.9724       	1.464627e-02	1.576122e-03	1.255398e-03
28.9816       	1.505994e-02	1.581051e-03	1.295120e-03
28.9908       	1.579559e-02	1.582652e-03	1.286512e-03
29            	1.493395e-02	1.578156e-03	1.270393e-03
29.0102       	3.040009e-02	1.760740e-03	1.435992e-03
29.0204       	2.563564e-02	1.786284e-03	1.675602e-03
29.0306       	2.196362e-02	1.822551e-03	1.568327e-03
29.041        	1.798960e-02	1.831909e-03	1.593024e-03
29.0515       	1.769335e-02	1.784909e-03	1.510478e-03
29.0619       	1.605087e-02	1.767275e-03	1.469197e-03
29.0723       	1.586065e-02	1.755739e-03	1.395789e-03
29.0828       	1.640337e-02	1.757737e-03	1.422130e-03
29.0932       	1.757266e-02	1.790835e-03	1.427834e-03
29.1036       	1.693940e-02	1.779175e-03	1.448820e-03
29.1141       	1.503514e-02	1.780735e-03	1.370117e-03
29.1245       	1.579687e-02	1.774853e-03	1.379836e-03
29.1349       	1.644549e-02	1.774639e-03	1.384702e-03
29.1454       	1.758552e-02	1.785745e-03	1.429546e-03
29.1558       	1.663463e-02	1.783230e-03	1.394601e-03
29.1662       	1.588853e-02	1.783342e-03	1.417323e-03
29.1766       	1.516521e-02	1.767407e-03	1.430918e-03
29.1871       	1.590345e-02	1.756550e-03	1.378392e-03
29.1975       	1.661094e-02	1.745874e-03	1.527602e-03
29.2079       	1.744959e-02	1.726416e-03	1.575574e-03
29.2184       	1.635238e-02	1.724988e-03	1.564259e-03
29.2284       	1.995235e-02	1.670594e-03	1.426287e-03
29.2385       	1.895497e-02	1.673370e-03	1.555094e-03
29.2485       	1.764331e-02	1.665267e-03	1.460301e-03
29.2586       	1.748543e-02	1.638052e-03	1.424413e-03
29.2687       	1.855045e-02	1.622525e-03	1.546852e-03
29.2787       	1.853656e-02	1.615478e-03	1.413091e-03
29.2883       	2.249827e-02	1.549462e-03	1.338087e-03
29.298        	1.866435e-02	1.569562e-03	1.327948e-03
29.3076       	1.694611e-02	1.549647e-03	1.317913e-03
29.3172       	1.564618e-02	1.535688e-03	1.279582e-03
29.3268       	1.575279e-02	1.527640e-03	1.373364e-03
29.3364       	1.725305e-02	1.523625e-03	1.281951e-03
29.3461       	1.687193e-02	1.523812e-03	1.321489e-03
29.3557       	1.547887e-02	1.523335e-03	1.304650e-03
29.3653       	1.594266e-02	1.524103e-03	1.297713e-03
29.3749       	1.602893e-02	1.532116e-03	1.284791e-03
29.3845       	1.498114e-02	1.531001e-03	1.301274e-03
29.3942       	1.590064e-02	1.530027e-03	1.311361e-03
29.4038       	1.349648e-02	1.549427e-03	1.305396e-03
29.4134       	1.228906e-02	1.546053e-03	1.307332e-03
29.423        	1.444305e-02	1.533191e-03	1.335352e-03
29.4327       	1.525785e-02	1.525420e-03	1.345800e-03
29.4423       	1.593998e-02	1.519481e-03	1.339808e-03
29.4519       	1.511728e-02	1.524752e-03	1.343436e-03
29.4615       	1.483643e-02	1.540482e-03	1.345351e-03
29.4711       	1.694510e-02	1.588915e-03	1.344354e-03
29.4808       	1.570265e-02	1.580834e-03	1.359538e-03
29.4904       	1.562941e-02	1.584900e-03	1.357307e-03
